,comercio_id,mes_operacion,estado,moneda,num_transacciones,monto_transaccion,monto_contracargo_venta
850,105,01/08/21,COMPLETED,MXN,"8,732",932226.63,150.0
851,105,01/08/21,FAILED,MXN,"1,530",174204.0,0.0
852,105,01/08/21,IN_PROGRESS,MXN,315,42010.0,0.0
853,105,01/08/21,CANCELLED,MXN,86,13866.0,0.0
854,105,01/08/21,ERROR,MXN,4,250.0,0.0
855,106,01/07/21,COMPLETED,MXN,"10,222",65437972.44,0.0
856,106,01/07/21,FAILED,MXN,32,121771.13,0.0
857,106,01/07/21,CANCELLED,MXN,8,18773.0,0.0
858,106,01/08/21,COMPLETED,MXN,"10,258",68426910.46,0.0
859,106,01/08/21,FAILED,MXN,13,50991.62,0.0
860,107,01/07/21,COMPLETED,MXN,"5,998",2160265.66,0.0
861,107,01/07/21,FAILED,MXN,"1,468",527870.64,0.0
862,107,01/07/21,IN_PROGRESS,MXN,"1,087",390045.72,0.0
863,107,01/07/21,CANCELLED,MXN,574,202556.72,0.0
864,107,01/08/21,COMPLETED,MXN,"7,898",2849162.17,0.0
865,107,01/08/21,FAILED,MXN,"1,100",388602.16,0.0
866,107,01/08/21,CANCELLED,MXN,"1,093",388006.64,0.0
867,107,01/08/21,IN_PROGRESS,MXN,815,307707.34,0.0
868,108,01/07/21,COMPLETED,MXN,"5,069",729911.83,13631.0
869,108,01/07/21,FAILED,MXN,"3,041",547504.43,0.0
870,108,01/07/21,ERROR,MXN,16,4804.0,0.0
871,108,01/07/21,CANCELLED,MXN,12,9803.0,0.0
872,108,01/08/21,COMPLETED,MXN,"6,948",833545.15,8845.0
873,108,01/08/21,FAILED,MXN,"4,192",632881.85,0.0
874,108,01/08/21,CANCELLED,MXN,26,23886.06,0.0
875,108,01/08/21,ERROR,MXN,13,3868.1,0.0
876,109,01/07/21,IN_PROGRESS,MXN,"8,624",9098813.2,0.0
877,109,01/07/21,COMPLETED,MXN,929,1154767.5,0.0
878,109,01/07/21,FAILED,MXN,84,95213.5,0.0
879,109,01/08/21,IN_PROGRESS,MXN,"8,654",11316170.84,0.0
880,109,01/08/21,COMPLETED,MXN,855,1031533.5,0.0
881,109,01/08/21,FAILED,MXN,84,90863.2,0.0
882,110,01/07/21,COMPLETED,MXN,"7,369",3431501.03,8720.0
883,110,01/07/21,FAILED,MXN,"1,823",931172.28,0.0
884,110,01/07/21,EXPIRED,MXN,308,144131.99,0.0
885,110,01/07/21,IN_PROGRESS,MXN,59,74245.0,0.0
886,110,01/07/21,ERROR,MXN,39,8508.12,0.0
887,110,01/07/21,CANCELLED,MXN,5,1610066.12,0.0
888,110,01/08/21,COMPLETED,MXN,"7,389",4035182.07,0.0
889,110,01/08/21,FAILED,MXN,"1,749",953196.73,0.0
890,110,01/08/21,EXPIRED,MXN,259,102766.14,0.0
891,110,01/08/21,IN_PROGRESS,MXN,38,12106.0,0.0
892,110,01/08/21,ERROR,MXN,12,3010.62,0.0
893,111,01/07/21,COMPLETED,MXN,"7,705",1041880.06,800.0
894,111,01/07/21,FAILED,MXN,"1,866",263038.62,0.0
895,111,01/07/21,IN_PROGRESS,MXN,872,109177.0,0.0
896,111,01/07/21,ERROR,MXN,11,1300.0,0.0
897,111,01/08/21,COMPLETED,MXN,"6,427",898957.81,650.0
898,111,01/08/21,FAILED,MXN,"1,446",212599.06,0.0
899,111,01/08/21,IN_PROGRESS,MXN,717,96796.0,0.0
900,111,01/08/21,ERROR,MXN,3,800.0,0.0
901,112,01/07/21,COMPLETED,MXN,"3,846",516090.5,12996.0
902,112,01/07/21,FAILED,MXN,"3,052",607717.0,0.0
903,112,01/07/21,CHARGE_PENDING,MXN,"1,373",186815.0,0.0
904,112,01/07/21,IN_PROGRESS,MXN,347,52685.0,0.0
905,112,01/07/21,EXPIRED,MXN,128,15696.0,0.0
906,112,01/07/21,ERROR,MXN,3,499.0,0.0
907,112,01/08/21,COMPLETED,MXN,"4,067",567971.65,17642.0
908,112,01/08/21,FAILED,MXN,"3,942",596719.85,0.0
909,112,01/08/21,CHARGE_PENDING,MXN,"1,826",224017.55,0.0
910,112,01/08/21,IN_PROGRESS,MXN,287,51648.0,0.0
911,112,01/08/21,EXPIRED,MXN,103,9174.0,0.0
912,112,01/08/21,ERROR,MXN,4,180.0,0.0
913,113,01/07/21,FAILED,MXN,"5,512",12889785.85,213067.24
914,113,01/07/21,FAILED,MXN,"3,497",12841244.64,0.0
915,113,01/07/21,ERROR,MXN,6,35694.37,0.0
916,113,01/07/21,CANCELLED,MXN,2,16990.0,0.0
917,113,01/08/21,IN_PROGRESS,MXN,"5,492",11775133.72,321020.54
918,113,01/08/21,IN_PROGRESS,MXN,"4,023",12830123.84,0.0
919,113,01/08/21,ERROR,MXN,7,18212.72,0.0
920,113,01/08/21,CANCELLED,MXN,1,1320.0,0.0
927,115,01/07/21,FAILED,MXN,"5,242",195392.56,0.0
928,115,01/07/21,COMPLETED,MXN,"1,531",202850.81,3089.0
929,115,01/07/21,CANCELLED,MXN,"1,102",22859.0,0.0
930,115,01/07/21,ERROR,MXN,3,248.67,0.0
931,115,01/08/21,FAILED,MXN,"7,216",274588.39,0.0
932,115,01/08/21,COMPLETED,MXN,"1,750",200479.74,4311.99
933,115,01/08/21,CANCELLED,MXN,"1,362",28447.41,0.0
934,115,01/08/21,ERROR,MXN,2,41.44,0.0
935,116,01/07/21,FAILED,MXN,"4,336",3095760.4,0.0
936,116,01/07/21,COMPLETED,MXN,"3,382",1081296.9,4830.0
937,116,01/07/21,CANCELLED,MXN,178,66212.8,0.0
938,116,01/07/21,IN_PROGRESS,MXN,47,12100.0,0.0
939,116,01/07/21,ERROR,MXN,4,2201.0,0.0
940,116,01/08/21,FAILED,MXN,"5,006",3299006.6,0.0
941,116,01/08/21,COMPLETED,MXN,"4,764",1421160.1,7878.0
942,116,01/08/21,CANCELLED,MXN,96,26079.8,0.0
943,116,01/08/21,ERROR,MXN,1,257.0,0.0
944,117,01/07/21,COMPLETED,MXN,"5,042",3978943.0,0.0
945,117,01/07/21,FAILED,MXN,"4,008",3211848.77,0.0
946,117,01/07/21,EXPIRED,MXN,959,784525.0,0.0
947,117,01/07/21,IN_PROGRESS,MXN,455,329700.0,0.0
948,117,01/07/21,ERROR,MXN,119,73547.0,0.0
949,117,01/08/21,COMPLETED,MXN,"3,562",2671964.0,0.0
950,117,01/08/21,FAILED,MXN,"2,592",1846001.0,0.0
951,117,01/08/21,EXPIRED,MXN,556,433116.0,0.0
952,117,01/08/21,IN_PROGRESS,MXN,404,264250.0,0.0
953,117,01/08/21,ERROR,MXN,9,7250.0,0.0
954,117,01/08/21,CANCELLED,MXN,2,487129.86,0.0
955,118,01/07/21,FAILED,MXN,"5,632",2924605.73,0.0
956,118,01/07/21,COMPLETED,MXN,"3,582",1969815.72,10578.94
957,118,01/08/21,FAILED,MXN,"5,310",2794596.4,0.0
958,118,01/08/21,COMPLETED,MXN,"3,007",1663170.58,8537.09
959,118,01/08/21,ERROR,MXN,10,6319.22,0.0
960,118,01/08/21,CANCELLED,MXN,1,58941.36,0.0
961,119,01/07/21,COMPLETED,MXN,"4,558",2133147.0,23749.0
962,119,01/07/21,FAILED,MXN,"3,049",1544452.0,0.0
963,119,01/07/21,IN_PROGRESS,MXN,16,10468.0,0.0
964,119,01/07/21,ERROR,MXN,2,871.0,0.0
965,119,01/08/21,COMPLETED,MXN,"5,634",2568050.0,36379.0
966,119,01/08/21,FAILED,MXN,"3,841",1805183.0,0.0
967,119,01/08/21,IN_PROGRESS,MXN,11,5325.0,0.0
968,119,01/08/21,CANCELLED,MXN,3,616230.98,0.0
969,119,01/08/21,ERROR,MXN,3,1128.0,0.0
970,120,01/07/21,COMPLETED,MXN,"6,213",1495738.1,30936.0
971,120,01/07/21,FAILED,MXN,"2,757",857754.05,0.0
972,120,01/07/21,ERROR,MXN,2,696.0,0.0
973,120,01/08/21,COMPLETED,MXN,"5,671",1357016.0,19549.0
974,120,01/08/21,FAILED,MXN,"2,450",716796.0,0.0
975,120,01/08/21,ERROR,MXN,1,148.0,0.0
976,121,01/07/21,COMPLETED,MXN,"3,517",353262.0,3169.0
977,121,01/07/21,IN_PROGRESS,MXN,"2,469",250856.0,0.0
978,121,01/07/21,FAILED,MXN,"1,375",156161.62,0.0
979,121,01/07/21,CANCELLED,MXN,267,37541.0,0.0
980,121,01/07/21,ERROR,MXN,2,100.0,0.0
981,121,01/08/21,COMPLETED,MXN,"4,898",500782.0,4575.0
982,121,01/08/21,IN_PROGRESS,MXN,"2,435",240573.0,0.0
983,121,01/08/21,FAILED,MXN,"1,718",192897.0,0.0
984,121,01/08/21,CANCELLED,MXN,263,30044.0,0.0
985,122,01/07/21,FAILED,MXN,"6,051",47247493.52,0.0
986,122,01/07/21,COMPLETED,MXN,"1,049",6505338.91,86117.38
987,122,01/07/21,CANCELLED,MXN,105,883000.97,0.0
988,122,01/07/21,ERROR,MXN,6,35396.76,0.0
989,122,01/08/21,COMPLETED,MXN,"4,785",22246097.22,326393.42
990,122,01/08/21,FAILED,MXN,"4,680",31770574.64,0.0
991,122,01/08/21,CANCELLED,MXN,265,1574933.46,0.0
992,122,01/08/21,ERROR,MXN,2,4911.99,0.0
993,123,01/07/21,COMPLETED,MXN,"4,501",1522258.29,3110.0
994,123,01/07/21,FAILED,MXN,"2,558",892068.89,0.0
995,123,01/07/21,ERROR,MXN,18,6355.8,0.0
996,123,01/08/21,COMPLETED,MXN,"5,148",1656172.09,2364.6
997,123,01/08/21,FAILED,MXN,"4,212",1503116.89,0.0
998,123,01/08/21,ERROR,MXN,1,497.4,0.0
999,124,01/07/21,FAILED,MXN,"3,766",540813.18,0.0
1000,124,01/07/21,COMPLETED,MXN,"1,499",205593.09,4645.81
1001,124,01/07/21,CANCELLED,MXN,376,37224.0,0.0
1002,124,01/07/21,ERROR,MXN,6,620.0,0.0
1003,124,01/08/21,FAILED,MXN,"6,678",795158.89,0.0
1004,124,01/08/21,COMPLETED,MXN,"2,817",386715.16,8814.99
1005,124,01/08/21,CANCELLED,MXN,"1,073",106227.0,0.0
1006,124,01/08/21,ERROR,MXN,6,646.0,0.0
1007,125,01/07/21,COMPLETED,MXN,"5,676",1354433.01,0.0
1008,125,01/07/21,FAILED,MXN,"1,302",547757.0,0.0
1009,125,01/07/21,CANCELLED,MXN,"1,034",132445.0,0.0
1010,125,01/07/21,ERROR,MXN,3,350.0,0.0
1011,125,01/08/21,COMPLETED,MXN,"6,006",1547965.99,100.0
1012,125,01/08/21,FAILED,MXN,"1,170",552810.0,0.0
1013,125,01/08/21,CANCELLED,MXN,830,107037.0,0.0
1014,125,01/08/21,ERROR,MXN,1,300.0,0.0
1015,126,01/07/21,IN_PROGRESS,MXN,"8,245",13493478.0,0.0
1016,126,01/07/21,COMPLETED,MXN,368,584225.0,0.0
1017,126,01/07/21,FAILED,MXN,34,31773.0,0.0
1018,126,01/08/21,IN_PROGRESS,MXN,"6,949",10747550.0,0.0
1019,126,01/08/21,COMPLETED,MXN,321,541295.0,0.0
1020,126,01/08/21,FAILED,MXN,19,29373.0,0.0
1021,127,01/07/21,COMPLETED,MXN,"5,403",1347469.0,97993.0
1022,127,01/07/21,FAILED,MXN,"2,999",995504.0,0.0
1023,127,01/07/21,ERROR,MXN,3,718.0,0.0
1024,127,01/08/21,COMPLETED,MXN,"4,663",1119132.0,53520.0
1025,127,01/08/21,FAILED,MXN,"2,616",785879.0,0.0
1026,127,01/08/21,CANCELLED,MXN,1,17832.59,0.0
1027,128,01/07/21,IN_PROGRESS,MXN,"5,167",37601412.76,0.0
1028,128,01/07/21,COMPLETED,MXN,"1,529",7192025.5,0.0
1029,128,01/07/21,FAILED,MXN,510,2456988.8,0.0
1030,128,01/08/21,IN_PROGRESS,MXN,"5,555",27121598.05,0.0
1031,128,01/08/21,COMPLETED,MXN,"1,696",5847335.65,0.0
1032,128,01/08/21,FAILED,MXN,601,1997105.64,0.0
1033,129,01/07/21,COMPLETED,MXN,"2,991",5849931.82,96938.81
1034,129,01/07/21,FAILED,MXN,"2,895",5183323.42,0.0
1035,129,01/07/21,CANCELLED,MXN,6,10319.03,0.0
1036,129,01/07/21,ERROR,MXN,1,2572.44,0.0
1037,129,01/08/21,COMPLETED,MXN,"4,745",8565397.12,134047.42
1038,129,01/08/21,FAILED,MXN,"4,043",6712122.48,0.0
1039,129,01/08/21,CANCELLED,MXN,7,19810.1,0.0
1040,130,01/07/21,COMPLETED,MXN,"5,375",4831560.86,0.0
1041,130,01/07/21,IN_PROGRESS,MXN,"2,016",2109923.39,0.0
1042,130,01/07/21,FAILED,MXN,62,78431.74,0.0
1043,130,01/08/21,COMPLETED,MXN,"5,313",4252806.87,0.0
1044,130,01/08/21,IN_PROGRESS,MXN,"1,873",1596557.26,0.0
1045,130,01/08/21,FAILED,MXN,44,23136.0,0.0
1046,131,01/07/21,COMPLETED,MXN,"3,846",1364160.19,13965.0
1047,131,01/07/21,FAILED,MXN,"2,887",2773829.64,0.0
1048,131,01/07/21,IN_PROGRESS,MXN,8,2283.37,0.0
1049,131,01/07/21,CANCELLED,MXN,2,455.0,0.0
1050,131,01/08/21,COMPLETED,MXN,"4,314",1272434.66,19822.0
1051,131,01/08/21,FAILED,MXN,"3,619",2932365.79,0.0
1052,131,01/08/21,CANCELLED,MXN,1,234329.31,0.0
1053,132,01/07/21,COMPLETED,MXN,526,4040835.86,0.0
1054,132,01/07/21,FAILED,MXN,432,3616045.16,0.0
1055,132,01/07/21,EXPIRED,MXN,41,332448.36,0.0
1056,132,01/07/21,ERROR,MXN,3,21872.4,0.0
1057,132,01/08/21,COMPLETED,MXN,"9,157",62975600.02,46917.2
1058,132,01/08/21,FAILED,MXN,"3,979",31225898.82,0.0
1059,132,01/08/21,EXPIRED,MXN,238,1824832.9,0.0
1060,132,01/08/21,ERROR,MXN,12,126965.5,0.0
1061,132,01/08/21,CANCELLED,MXN,2,200000.0,0.0
1062,133,01/07/21,COMPLETED,MXN,"6,963",13404351.32,0.0
1063,133,01/07/21,FAILED,MXN,310,708028.68,0.0
1064,133,01/07/21,CANCELLED,MXN,8,16055.0,0.0
1065,133,01/08/21,COMPLETED,MXN,"7,034",13948555.73,0.0
1066,133,01/08/21,FAILED,MXN,43,284615.0,0.0
1067,133,01/08/21,CANCELLED,MXN,1,600.0,0.0
1068,134,01/07/21,IN_PROGRESS,MXN,"5,003",1207287.64,1600.0
1069,134,01/07/21,FAILED,MXN,"1,491",455205.11,0.0
1070,134,01/07/21,IN_PROGRESS,MXN,148,23410.0,0.0
1071,134,01/07/21,ERROR,MXN,7,855.0,0.0
1072,134,01/07/21,CANCELLED,MXN,2,21000.0,0.0
1073,134,01/08/21,EXPIRED,MXN,"5,706",1156410.55,1643.0
1074,134,01/08/21,FAILED,MXN,"1,748",373466.95,0.0
1075,134,01/08/21,IN_PROGRESS,MXN,191,34174.33,0.0
1076,134,01/08/21,CANCELLED,MXN,5,23089.0,0.0
1077,134,01/08/21,EXPIRED,MXN,1,1900.0,0.0
1078,135,01/07/21,FAILED,MXN,"4,708",17387115.46,0.0
1079,135,01/07/21,COMPLETED,MXN,"2,093",4793473.15,297176.11
1080,135,01/07/21,CANCELLED,MXN,117,8896.71,0.0
1081,135,01/07/21,ERROR,MXN,1,358.62,0.0
1082,135,01/08/21,FAILED,MXN,"4,407",18024153.72,0.0
1083,135,01/08/21,COMPLETED,MXN,"2,175",5173628.44,151069.65
1084,135,01/08/21,CANCELLED,MXN,85,7237.9,0.0
1085,135,01/08/21,ERROR,MXN,1,3785.5,0.0
1086,136,01/07/21,COMPLETED,MXN,"1,704",1180415.25,5779.5
1087,136,01/07/21,FAILED,MXN,773,938264.41,0.0
1088,136,01/07/21,IN_PROGRESS,MXN,108,68755.92,0.0
1089,136,01/07/21,CANCELLED,MXN,61,69657.28,0.0
1090,136,01/07/21,EXPIRED,MXN,29,32067.83,0.0
1091,136,01/07/21,ERROR,MXN,2,969.0,0.0
1092,136,01/08/21,COMPLETED,MXN,"6,698",6017925.07,5938.8
1093,136,01/08/21,FAILED,MXN,"3,224",3528787.02,0.0
1094,136,01/08/21,IN_PROGRESS,MXN,375,298859.51,0.0
1095,136,01/08/21,CANCELLED,MXN,140,529926.72,0.0
1096,136,01/08/21,EXPIRED,MXN,125,140967.98,0.0
1097,136,01/08/21,ERROR,MXN,2,1944.25,0.0
1098,137,01/07/21,COMPLETED,MXN,"6,670",3582296.71,0.0
1099,137,01/07/21,FAILED,MXN,46,21556.0,0.0
1100,137,01/07/21,CANCELLED,MXN,14,14642.0,0.0
1101,137,01/08/21,COMPLETED,MXN,"6,415",3442346.39,0.0
1102,137,01/08/21,FAILED,MXN,60,31770.0,0.0
1103,138,01/07/21,FAILED,MXN,"3,834",2376757.61,0.0
1104,138,01/07/21,COMPLETED,MXN,"2,872",1662376.09,29116.73
1105,138,01/07/21,CANCELLED,MXN,6,12086.3,0.0
1106,138,01/08/21,FAILED,MXN,"3,280",2414867.5,0.0
1107,138,01/08/21,COMPLETED,MXN,"3,006",1826033.25,12836.37
1108,138,01/08/21,CANCELLED,MXN,10,1306.47,0.0
1109,138,01/08/21,ERROR,MXN,6,7750.21,0.0
1110,139,01/07/21,COMPLETED,MXN,"4,791",833163.32,1530.0
1111,139,01/07/21,FAILED,MXN,"1,809",374420.77,0.0
1112,139,01/07/21,ERROR,MXN,6,703.5,0.0
1113,139,01/08/21,COMPLETED,MXN,"4,870",866831.32,4009.0
1114,139,01/08/21,FAILED,MXN,"1,514",378826.01,0.0
1115,139,01/08/21,ERROR,MXN,2,235.0,0.0
1116,140,01/07/21,COMPLETED,MXN,"5,024",665346.0,0.0
1117,140,01/07/21,FAILED,MXN,499,59269.0,0.0
1118,140,01/07/21,CANCELLED,MXN,2,200.0,0.0
1119,140,01/08/21,COMPLETED,MXN,"6,872",901772.0,0.0
1120,140,01/08/21,FAILED,MXN,501,70590.0,0.0
1121,141,01/07/21,FAILED,MXN,"3,426",521665.0,0.0
1122,141,01/07/21,COMPLETED,MXN,"1,068",88168.0,3423.0
1123,141,01/07/21,CANCELLED,MXN,22,66.0,0.0
1124,141,01/07/21,ERROR,MXN,8,716.0,0.0
1125,141,01/08/21,FAILED,MXN,"6,653",477278.0,0.0
1126,141,01/08/21,COMPLETED,MXN,917,80595.0,2509.0
1127,141,01/08/21,CANCELLED,MXN,453,1359.0,0.0
1128,142,01/07/21,FAILED,MXN,"3,478",4928182.0,0.0
1129,142,01/07/21,COMPLETED,MXN,"1,734",1925527.5,492581.5
1130,142,01/07/21,ERROR,MXN,11,12130.5,0.0
1131,142,01/08/21,FAILED,MXN,"4,885",6800274.5,0.0
1132,142,01/08/21,COMPLETED,MXN,"2,033",2507005.5,723048.5
1133,142,01/08/21,ERROR,MXN,1,1204.0,0.0
1134,143,01/07/21,COMPLETED,MXN,"4,226",1061071.2,17101.0
1135,143,01/07/21,FAILED,MXN,"1,825",590139.6,0.0
1136,143,01/07/21,ERROR,MXN,1,162.0,0.0
1137,143,01/08/21,COMPLETED,MXN,"3,643",891186.6,12865.0
1138,143,01/08/21,FAILED,MXN,"1,946",578022.5,0.0
1139,144,01/07/21,COMPLETED,MXN,"3,872",4111724.18,3082.36
1140,144,01/07/21,FAILED,MXN,860,720309.97,0.0
1141,144,01/07/21,IN_PROGRESS,MXN,669,814836.91,0.0
1142,144,01/07/21,CANCELLED,MXN,277,407034.37,0.0
1143,144,01/07/21,EXPIRED,MXN,7,3702.24,0.0
1144,144,01/07/21,ERROR,MXN,3,2102.39,0.0
1145,144,01/08/21,COMPLETED,MXN,"3,991",4140710.37,1116.97
1146,144,01/08/21,FAILED,MXN,841,775785.17,0.0
1147,144,01/08/21,IN_PROGRESS,MXN,798,1138432.08,0.0
1148,144,01/08/21,CANCELLED,MXN,277,345139.29,0.0
1149,144,01/08/21,EXPIRED,MXN,3,4629.56,0.0
1150,144,01/08/21,ERROR,MXN,1,281.51,0.0
1167,146,01/07/21,IN_PROGRESS,MXN,"3,114",4646730.0,0.0
1168,146,01/07/21,COMPLETED,MXN,"1,920",3500907.0,0.0
1169,146,01/07/21,FAILED,MXN,215,391891.0,0.0
1170,146,01/08/21,IN_PROGRESS,MXN,"3,622",6124047.0,0.0
1171,146,01/08/21,COMPLETED,MXN,"2,247",4626792.0,0.0
1172,146,01/08/21,FAILED,MXN,334,592605.12,0.0
1173,147,01/07/21,CANCELLED,MXN,"3,901",2021488.08,0.0
1174,147,01/07/21,COMPLETED,MXN,"1,329",785612.0,0.0
1175,147,01/07/21,FAILED,MXN,249,168704.0,0.0
1176,147,01/07/21,IN_PROGRESS,MXN,6,2420.0,0.0
1177,147,01/08/21,CANCELLED,MXN,"3,924",2142652.31,0.0
1178,147,01/08/21,COMPLETED,MXN,"1,553",1005006.45,250.0
1179,147,01/08/21,FAILED,MXN,419,763907.38,0.0
1180,147,01/08/21,IN_PROGRESS,MXN,47,19148.4,0.0
1181,148,01/07/21,COMPLETED,MXN,"4,866",5446779.45,0.0
1182,148,01/07/21,IN_PROGRESS,MXN,479,567920.43,0.0
1183,148,01/07/21,FAILED,MXN,156,124134.09,0.0
1184,148,01/08/21,COMPLETED,MXN,"5,226",5788211.63,0.0
1185,148,01/08/21,IN_PROGRESS,MXN,368,454462.5,0.0
1186,148,01/08/21,FAILED,MXN,182,129984.71,0.0
1187,149,01/07/21,COMPLETED,MXN,"4,159",978307.95,17403.0
1188,149,01/07/21,FAILED,MXN,"1,712",511743.0,0.0
1189,149,01/07/21,ERROR,MXN,1,259.0,0.0
1190,149,01/08/21,COMPLETED,MXN,"3,835",885340.4,15034.0
1191,149,01/08/21,FAILED,MXN,"1,527",427179.5,0.0
1192,150,01/07/21,COMPLETED,MXN,"2,929",3440725.32,3021.74
1193,150,01/07/21,FAILED,MXN,"2,451",2874127.28,0.0
1194,150,01/07/21,ERROR,MXN,3,1298.76,0.0
1195,150,01/08/21,COMPLETED,MXN,"3,150",4585633.79,4907.03
1196,150,01/08/21,FAILED,MXN,"2,694",4095605.67,0.0
1197,150,01/08/21,CANCELLED,MXN,1,104599.24,0.0
1198,151,01/07/21,IN_PROGRESS,MXN,"3,559",4068677.0,0.0
1199,151,01/07/21,COMPLETED,MXN,627,747480.0,0.0
1200,151,01/07/21,FAILED,MXN,15,9350.0,0.0
1201,151,01/08/21,IN_PROGRESS,MXN,"6,028",7024208.0,0.0
1202,151,01/08/21,COMPLETED,MXN,765,1042992.0,0.0
1203,151,01/08/21,FAILED,MXN,30,20066.0,0.0
1204,152,01/07/21,FAILED,MXN,"6,738",52602535.81,0.0
1205,152,01/07/21,COMPLETED,MXN,"3,145",15750234.76,200547.72
1206,152,01/07/21,CANCELLED,MXN,136,1052665.52,0.0
1207,152,01/07/21,ERROR,MXN,9,58283.57,0.0
1208,152,01/07/21,IN_PROGRESS,MXN,1,7721.0,0.0
1209,152,01/08/21,FAILED,MXN,876,7012484.51,0.0
1210,152,01/08/21,COMPLETED,MXN,8,16436.09,0.0
1211,152,01/08/21,CANCELLED,MXN,1,7850.0,0.0
1212,152,01/08/21,ERROR,MXN,1,3880.0,0.0
1213,153,01/07/21,COMPLETED,MXN,"1,078",3666393.73,0.0
1214,153,01/07/21,FAILED,MXN,"1,043",3563862.71,0.0
1215,153,01/07/21,IN_PROGRESS,MXN,157,467301.54,0.0
1216,153,01/07/21,CANCELLED,MXN,88,259788.93,0.0
1217,153,01/07/21,EXPIRED,MXN,74,243560.41,0.0
1218,153,01/07/21,ERROR,MXN,4,12224.21,0.0
1219,153,01/08/21,COMPLETED,MXN,"4,201",8355558.38,0.0
1220,153,01/08/21,FAILED,MXN,"3,467",8176949.56,0.0
1221,153,01/08/21,IN_PROGRESS,MXN,374,860761.56,0.0
1222,153,01/08/21,EXPIRED,MXN,220,423895.38,0.0
1223,153,01/08/21,CANCELLED,MXN,197,492688.03,0.0
1224,153,01/08/21,ERROR,MXN,4,7608.19,0.0
1225,154,01/07/21,FAILED,MXN,"4,791",4846780.01,0.0
1226,154,01/07/21,COMPLETED,MXN,666,500517.6,24605.69
1227,154,01/07/21,ERROR,MXN,5,2951.0,0.0
1228,154,01/08/21,FAILED,MXN,"4,999",5290845.37,0.0
1229,154,01/08/21,COMPLETED,MXN,68,190199.44,1018.45
1230,155,01/07/21,COMPLETED,MXN,"4,526",11373585.38,0.0
1231,155,01/07/21,FAILED,MXN,611,972087.08,0.0
1232,155,01/07/21,EXPIRED,MXN,28,14289.04,0.0
1233,155,01/07/21,CANCELLED,MXN,3,6500.0,0.0
1234,155,01/08/21,COMPLETED,MXN,"4,772",11779548.26,0.0
1235,155,01/08/21,FAILED,MXN,464,693684.1,0.0
1236,155,01/08/21,EXPIRED,MXN,24,16362.12,0.0
1237,155,01/08/21,ERROR,MXN,1,1046.98,0.0
1238,156,01/07/21,IN_PROGRESS,MXN,"4,569",9320511.84,0.0
1239,156,01/07/21,COMPLETED,MXN,"1,429",3358302.0,0.0
1240,156,01/07/21,FAILED,MXN,234,354814.64,0.0
1241,156,01/08/21,IN_PROGRESS,MXN,"2,982",8581249.0,0.0
1242,156,01/08/21,COMPLETED,MXN,"1,012",3154116.0,0.0
1243,156,01/08/21,FAILED,MXN,187,433881.77,0.0
1244,157,01/07/21,IN_PROGRESS,MXN,"4,668",16445153.94,0.0
1245,157,01/07/21,COMPLETED,MXN,329,719712.53,0.0
1246,157,01/07/21,FAILED,MXN,220,783216.45,0.0
1247,157,01/07/21,EXPIRED,MXN,38,110179.0,0.0
1248,157,01/07/21,ERROR,MXN,1,3105.0,0.0
1249,157,01/08/21,IN_PROGRESS,MXN,"4,359",15458733.83,0.0
1250,157,01/08/21,COMPLETED,MXN,293,554426.73,0.0
1251,157,01/08/21,FAILED,MXN,175,530300.61,0.0
1252,157,01/08/21,EXPIRED,MXN,33,94207.5,0.0
1253,158,01/07/21,FAILED,MXN,"2,194",2417256.65,0.0
1254,158,01/07/21,COMPLETED,MXN,"2,134",2073809.65,114208.52
1255,158,01/07/21,ERROR,MXN,4,1950.0,0.0
1256,158,01/08/21,FAILED,MXN,"3,010",3148861.5,0.0
1257,158,01/08/21,COMPLETED,MXN,"2,747",2356890.52,228027.68
1258,158,01/08/21,ERROR,MXN,3,958.64,0.0
1259,159,01/07/21,FAILED,MXN,"2,997",9699908.58,0.0
1260,159,01/07/21,COMPLETED,MXN,"1,524",2078302.02,0.0
1261,159,01/07/21,EXPIRED,MXN,287,2166449.04,0.0
1262,159,01/07/21,IN_PROGRESS,MXN,46,26000.0,0.0
1263,159,01/07/21,ERROR,MXN,12,62779.38,0.0
1264,159,01/08/21,FAILED,MXN,"2,415",7720692.41,0.0
1265,159,01/08/21,COMPLETED,MXN,"1,966",2608757.59,0.0
1266,159,01/08/21,EXPIRED,MXN,735,3054611.71,0.0
1267,159,01/08/21,IN_PROGRESS,MXN,70,58100.0,0.0
1268,159,01/08/21,ERROR,MXN,7,4478.93,0.0
1269,160,01/07/21,COMPLETED,MXN,"3,565",4947538.8,280257.92
1270,160,01/07/21,FAILED,MXN,"2,024",3189023.7,0.0
1271,160,01/07/21,ERROR,MXN,4,4767.12,0.0
1272,160,01/08/21,COMPLETED,MXN,"2,870",3311643.9,141432.09
1273,160,01/08/21,FAILED,MXN,"1,542",2104111.23,0.0
1274,160,01/08/21,CANCELLED,MXN,5,1865324.84,0.0
1275,160,01/08/21,ERROR,MXN,1,990.0,0.0
1276,161,01/07/21,COMPLETED,MXN,"6,082",116610121.35,583609.5
1277,161,01/07/21,FAILED,MXN,"2,921",66456621.33,0.0
1278,161,01/07/21,IN_PROGRESS,MXN,50,790060.0,0.0
1279,161,01/07/21,ERROR,MXN,18,277632.8,0.0
1280,161,01/07/21,CANCELLED,MXN,4,85140.0,0.0
